Date,Adjusted
2021-06-21,47.8468475341797
2021-06-22,48.0228843688965
2021-06-23,47.6356048583984
2021-06-24,47.8732566833496
2021-06-25,47.811637878418
2021-06-28,47.7588310241699
2021-06-29,47.4067459106445
2021-06-30,47.6267967224121
2021-07-01,47.4947700500488
2021-07-02,47.6884155273438
2021-07-06,47.4243545532227
2021-07-07,47.811637878418
2021-07-08,47.6444091796875
2021-07-09,47.9348564147949
2021-07-12,47.9524688720703
2021-07-13,48.4277763366699
2021-07-14,49.5191955566406
2021-07-15,49.6776275634766
2021-07-16,49.6424217224121
2021-07-19,49.0527076721191
2021-07-20,49.1407127380371
2021-07-21,49.7744483947754
2021-07-22,49.7040328979492
2021-07-23,50.1793327331543
2021-07-26,50.2233467102051
2021-07-27,50.3993873596191
2021-07-28,49.9416885375977
2021-07-29,50.2145385742188
2021-07-30,50.1969337463379
2021-08-02,50.0649147033691
2021-08-03,50.1001129150391
2021-08-04,49.3783683776855
2021-08-05,49.7304420471191
2021-08-06,49.8536605834961
2021-08-09,49.8624649047852
2021-08-10,49.994499206543
2021-08-11,49.9328842163086
2021-08-12,50.0297050476074
2021-08-13,50.3729667663574
2021-08-16,50.5930213928223
2021-08-17,50.4169921875
2021-08-18,49.7304420471191
2021-08-19,50.0472984313965
2021-08-20,49.8536605834961
2021-08-23,49.6776275634766
2021-08-24,49.299144744873
2021-08-25,49.3519515991211
2021-08-26,48.8854637145996
2021-08-27,48.9822807312012
2021-08-30,49.448787689209
2021-08-31,49.5632019042969
2021-09-01,49.8976821899414
2021-09-02,49.9680824279785
2021-09-03,49.9328842163086
2021-09-07,48.999885559082
2021-09-08,49.660026550293
2021-09-09,49.167121887207
2021-09-10,48.9470825195312
2021-09-13,49.3519515991211
2021-09-14,49.3874397277832
2021-09-15,49.5559310913086
2021-09-16,49.0859107971191
2021-09-17,48.2789039611816
2021-09-20,47.9419097900391
2021-09-21,47.933032989502
2021-09-22,48.0039901733398
2021-09-23,47.9241714477539
2021-09-24,47.791145324707
2021-09-27,47.5428352355957
2021-09-28,46.6826019287109
2021-09-29,46.9663925170898
2021-09-30,46.531852722168
2021-10-01,47.0195999145508
2021-10-04,46.9929885864258
2021-10-05,47.0728187561035
2021-10-06,47.631519317627
2021-10-07,47.7822761535645
2021-10-08,47.9951133728027
2021-10-11,48.0926704406738
2021-10-12,48.0926704406738
2021-10-13,48.1015357971191
2021-10-14,48.4296646118164
2021-10-15,48.3143730163574
2021-10-18,47.8354873657227
2021-10-19,48.0217132568359
2021-10-20,48.4473915100098
2021-10-21,48.1990852355957
2021-10-22,48.2877655029297
2021-10-25,48.0926704406738
2021-10-26,48.3055076599121
2021-10-27,49.2366752624512
2021-10-28,49.6978302001953
2021-10-29,49.990478515625
2021-11-01,49.8131141662598
2021-11-02,49.751033782959
2021-11-03,49.9195289611816
2021-11-04,50.1944427490234
2021-11-05,50.4072875976562
2021-11-08,49.9550018310547
2021-11-09,50.0968971252441
2021-11-10,50.3008651733398
2021-11-11,50.3186111450195
2021-11-12,50.2033195495605
2021-11-15,50.2121925354004
2021-11-16,49.8574523925781
2021-11-17,49.5825347900391
2021-11-18,49.1391258239746
2021-11-19,48.8908157348633
2021-11-22,49.1923294067383
2021-11-23,49.5559310913086
2021-11-24,49.1568641662598
2021-11-26,47.6492538452148
2021-11-29,48.4030570983887
2021-11-30,46.8748168945312
2021-12-01,46.7407646179199
2021-12-02,47.4289245605469
2021-12-03,47.8489608764648
2021-12-06,49.0733413696289
2021-12-07,49.3414421081543
2021-12-08,49.1537704467773
2021-12-09,49.0286483764648
2021-12-10,50.2977142333984
2021-12-13,51.6203918457031
2021-12-14,51.6561470031738
2021-12-15,51.8885116577148
2021-12-16,52.4157943725586
2021-12-17,51.593578338623
2021-12-20,51.4237747192383
2021-12-21,51.629337310791
2021-12-22,51.9957504272461
2021-12-23,52.0314903259277
2021-12-27,52.4157943725586
2021-12-28,52.6213417053223
2021-12-29,52.6839027404785
2021-12-30,52.5319709777832
2021-12-31,52.9162712097168
2022-01-03,52.9967002868652
2022-01-04,53.8814697265625
2022-01-05,54.3283233642578
2022-01-06,54.0423355102539
2022-01-07,53.9172134399414
2022-01-10,54.0065841674805
2022-01-11,54.0244598388672
2022-01-12,54.1048927307129
2022-01-13,54.4266242980957
2022-01-14,54.8645439147949
2022-01-18,54.4266242980957
2022-01-19,54.515998840332
2022-01-20,54.2925720214844
2022-01-21,54.0244598388672
2022-01-24,53.5865478515625
2022-01-25,53.46142578125
2022-01-26,53.2648086547852
2022-01-27,53.309497833252
2022-01-28,54.3730125427246
2022-01-31,54.5249443054199
2022-02-01,54.1227722167969
2022-02-02,54.6768646240234
2022-02-03,55.0611572265625
2022-02-04,54.4802474975586
2022-02-07,55.0522193908691
2022-02-08,55.4096946716309
2022-02-09,54.5517501831055
2022-02-10,54.8556060791016
2022-02-11,53.8814697265625
2022-02-14,54.2300148010254
2022-02-15,54.4355659484863
2022-02-16,54.4266242980957
2022-02-17,55.5169486999512
2022-02-18,55.8923034667969
2022-02-22,55.6599426269531
2022-02-23,55.0432815551758
2022-02-24,54.0780830383301
2022-02-25,56.1693496704102
2022-02-28,55.6241874694824
2022-03-01,55.3828926086426
2022-03-02,55.7939910888672
2022-03-03,55.8297424316406
2022-03-04,55.9191131591797
2022-03-07,54.5874938964844
2022-03-08,52.424732208252
2022-03-09,52.6928405761719
2022-03-10,51.7276344299316
2022-03-11,51.7633857727051
2022-03-14,52.7179641723633
2022-03-15,53.6905632019043
2022-03-16,53.5464668273926
2022-03-17,54.1138076782227
2022-03-18,54.1228141784668
2022-03-21,54.5550918579102
2022-03-22,54.7531929016113
2022-03-23,54.3929824829102
2022-03-24,54.9152984619141
2022-03-25,55.4105911254883
2022-03-28,55.7618179321289
2022-03-29,55.9779472351074
2022-03-30,56.0229644775391
2022-03-31,55.8338470458984
2022-04-01,56.6173210144043
2022-04-04,56.3201446533203
2022-04-05,56.2571144104004
2022-04-06,56.8244476318359
2022-04-07,57.1306381225586
2022-04-08,57.4818572998047
2022-04-11,57.4638404846191
2022-04-12,58.1392555236816
2022-04-13,58.2923469543457
2022-04-14,58.5534973144531
2022-04-18,58.0311889648438
2022-04-19,58.5985336303711
2022-04-20,59.4000053405762
2022-04-21,59.6251564025879
2022-04-22,58.7606353759766
2022-04-25,59.382007598877
2022-04-26,58.5805206298828
2022-04-27,59.039794921875
2022-04-28,59.6071472167969
2022-04-29,58.1842803955078
2022-05-02,57.1306381225586
2022-05-03,56.8064422607422
2022-05-04,58.5625076293945
2022-05-05,58.0942306518555
2022-05-06,58.3013381958008
2022-05-09,58.1842803955078
2022-05-10,57.6439514160156
2022-05-11,57.9141159057617
2022-05-12,58.0942306518555
2022-05-13,59.1838912963867
2022-05-16,59.4000053405762
2022-05-17,59.2379112243652
2022-05-18,55.1134223937988
2022-05-19,54.0327644348145
2022-05-20,54.9152984619141
2022-05-23,56.6083183288574
2022-05-24,57.652946472168
2022-05-25,57.6979827880859
2022-05-26,57.9051132202148
2022-05-27,58.2473182678223
2022-05-31,57.0766105651855
2022-06-01,56.7974433898926
2022-06-02,57.3917961120605
2022-06-03,56.7073936462402
2022-06-06,56.6173210144043
2022-06-07,56.9595375061035
2022-06-08,56.6353302001953
2022-06-09,55.6537399291992
2022-06-10,55.3025283813477
2022-06-13,55.2394981384277
2022-06-14,53.7247161865234
2022-06-15,54.1238212585449
2022-06-16,53.57958984375
2022-06-17,53.9061279296875
2022-06-21,55.0580863952637
2022-06-22,55.4662590026855
2022-06-23,56.1283988952637
2022-06-24,57.1805877685547
2022-06-27,57.0626640319824
2022-06-28,56.4912300109863
2022-06-29,56.8994026184082
2022-06-30,57.0626640319824
2022-07-01,58.3960380554199
2022-07-05,57.3982772827148
2022-07-06,57.5161933898926
2022-07-07,57.0626640319824
2022-07-08,57.2712898254395
2022-07-11,57.0898780822754
2022-07-12,56.844970703125
2022-07-13,56.5819320678711
2022-07-14,56.4005126953125
2022-07-15,56.6907768249512
2022-07-18,55.9197845458984
2022-07-19,56.7179832458496
2022-07-20,55.7837257385254
2022-07-21,55.65673828125
2022-07-22,55.8653564453125
2022-07-25,56.4095878601074
2022-07-26,57.334789276123
2022-07-27,57.1533699035645
2022-07-28,58.1057777404785
2022-07-29,58.2055511474609
2022-08-01,58.5230178833008
2022-08-02,57.7248153686523
2022-08-03,57.9787940979004
2022-08-04,57.7520217895508
2022-08-05,57.4889831542969
2022-08-08,57.1170997619629
2022-08-09,57.1896591186523
2022-08-10,57.73388671875
2022-08-11,57.3438529968262
2022-08-12,57.7792434692383
2022-08-15,58.5048828125
2022-08-16,58.9856185913086
2022-08-17,58.8495597839355
2022-08-18,59.1579627990723
2022-08-19,59.112606048584
2022-08-22,58.2327575683594
2022-08-23,58.2962608337402
2022-08-24,58.3778953552246
2022-08-25,58.6590843200684
2022-08-26,57.2440719604492
2022-08-29,56.8994026184082
2022-08-30,56.3733062744141
2022-08-31,55.9742050170898
2022-09-01,56.2372436523438
2022-09-02,55.4662590026855
2022-09-06,55.493465423584
2022-09-07,56.5184364318848
2022-09-08,56.3460998535156
2022-09-09,56.5275039672852
2022-09-12,56.6907768249512
2022-09-13,54.8494529724121
2022-09-14,55.1397171020508
2022-09-15,54.390510559082
2022-09-16,54.3996467590332
2022-09-19,54.8108062744141
2022-09-20,54.7285652160645
2022-09-21,54.2717399597168
2022-09-22,54.1438217163086
2022-09-23,53.5407981872559
2022-09-26,52.8738250732422
2022-09-27,51.5124664306641
2022-09-28,52.0606651306152
2022-09-29,51.6860618591309
2022-09-30,51.1835441589355
2022-10-03,51.7591590881348
2022-10-04,51.8779296875
2022-10-05,51.3845558166504
2022-10-06,50.2790107727051
2022-10-07,49.8039093017578
2022-10-10,49.6942672729492
2022-10-11,49.7765007019043
2022-10-12,50.379524230957
2022-10-13,51.0464935302734
2022-10-14,50.2333335876465
2022-10-17,50.8820381164551
2022-10-18,51.5672798156738
2022-10-19,51.1287231445312
2022-10-20,50.3246994018555
2022-10-21,51.1287231445312
2022-10-24,52.5997276306152
2022-10-25,53.8605842590332
2022-10-26,54.2625961303711
2022-10-27,54.390510559082
2022-10-28,55.5143165588379
2022-10-31,54.6828804016113
2022-11-01,54.4910163879395
2022-11-02,53.7326774597168
2022-11-03,53.7052574157715
2022-11-04,54.1438217163086
2022-11-07,54.3539619445801
2022-11-08,54.4544677734375
2022-11-09,53.6961288452148
2022-11-10,55.6239585876465
2022-11-11,56.0259666442871
2022-11-14,55.4869194030762
2022-11-15,55.3955459594727
2022-11-16,55.295036315918
2022-11-17,55.468635559082
2022-11-18,55.8615112304688
2022-11-21,56.7203521728516
2022-11-22,56.9670448303223
2022-11-23,57.2228775024414
2022-11-25,57.2776908874512
2022-11-28,57.2868347167969
2022-11-29,57.0858268737793
2022-11-30,58.5304489135742
2022-12-01,58.6960792541504
2022-12-02,59.211353302002
2022-12-05,58.4016342163086
2022-12-06,58.3740272521973
2022-12-07,58.4660491943359
2022-12-08,58.714485168457
2022-12-09,58.0979804992676
2022-12-12,58.861701965332
2022-12-13,58.8801040649414
2022-12-14,58.8801040649414
2022-12-15,58.0703811645508
2022-12-16,57.739128112793
2022-12-19,57.8219413757324
2022-12-20,57.7759323120117
2022-12-21,58.7052841186523
2022-12-22,58.2820205688477
2022-12-23,58.7236862182617
2022-12-27,59.0825347900391
2022-12-28,58.4936485290527
2022-12-29,58.8433036804199
2022-12-30,58.5304489135742
2023-01-03,57.9231643676758
2023-01-04,57.8955459594727
2023-01-05,57.2330513000488
2023-01-06,58.3372268676758
2023-01-09,57.6103134155273
2023-01-10,57.1686363220215
2023-01-11,57.058219909668
2023-01-12,56.3221015930176
2023-01-13,56.5245361328125
2023-01-17,56.7545738220215
2023-01-18,55.0339012145996
2023-01-19,54.9510917663574
2023-01-20,55.2823448181152
2023-01-23,55.4203605651855
2023-01-24,55.7148017883301
2023-01-25,56.0644607543945
2023-01-26,55.9540481567383
2023-01-27,55.6596031188965
2023-01-30,55.7976188659668
2023-01-31,56.4233169555664
2023-02-01,56.4325218200684
2023-02-02,55.4663696289062
2023-02-03,55.052303314209
2023-02-06,55.3651542663574
2023-02-07,55.2731399536133
2023-02-08,54.9510917663574
2023-02-09,54.8590698242188
2023-02-10,54.8590698242188
2023-02-13,55.7608108520508
2023-02-14,54.831470489502
2023-02-15,54.831470489502
2023-02-16,54.4910163879395
2023-02-17,55.3191413879395
2023-02-21,55.0247001647949
2023-02-22,55.1903266906738
2023-02-23,55.2915458679199
2023-02-24,55.0615081787109
2023-02-27,55.0431060791016
2023-02-28,54.7578544616699
2023-03-01,54.1597671508789
2023-03-02,54.9510917663574
2023-03-03,54.6934394836426
2023-03-06,55.539981842041
2023-03-07,55.2179222106934
2023-03-08,55.245532989502
2023-03-09,54.7118492126465
2023-03-10,54.4818115234375
2023-03-13,55.0339012145996
2023-03-14,55.2363319396973
2023-03-15,55.6043930053711
2023-03-16,55.9103622436523
2023-03-17,55.6507530212402
2023-03-20,56.1885223388672
2023-03-21,55.9289131164551
2023-03-22,55.6785659790039
2023-03-23,55.5580291748047
2023-03-24,56.4666862487793
2023-03-27,56.8839302062988
2023-03-28,56.9488372802734
2023-03-29,57.356803894043
2023-03-30,57.347526550293
2023-03-31,57.5144271850586
2023-04-03,57.857494354248
2023-04-04,57.6813278198242
2023-04-05,58.2283744812012
2023-04-06,58.2654647827148
2023-04-10,58.1263809204102
2023-04-11,58.0243911743164
2023-04-12,58.1263809204102
2023-04-13,58.5529022216797
2023-04-14,58.4601783752441
2023-04-17,58.84033203125
2023-04-18,58.9330520629883
2023-04-19,59.0443153381348
2023-04-20,59.3039321899414
2023-04-21,59.3873748779297
2023-04-24,59.2946624755859
2023-04-25,59.2019424438477
2023-04-26,58.9237785339355
2023-04-27,59.0443153381348
2023-04-28,59.4800987243652
2023-05-01,59.6191787719727
2023-05-02,59.3502883911133
2023-05-03,59.0165023803711
2023-05-04,59.0814056396484
2023-05-05,59.359561920166
2023-05-08,59.2668418884277
2023-05-09,58.7754249572754
2023-05-10,58.8774185180664
2023-05-11,59.2112083435059
2023-05-12,59.4430122375488
2023-05-15,59.2853889465332
2023-05-16,58.6177978515625
2023-05-17,58.5529022216797
2023-05-18,58.2283744812012
2023-05-19,58.2561874389648
2023-05-22,57.032283782959
2023-05-23,56.9302978515625
2023-05-24,56.4481468200684
2023-05-25,56.0123596191406
2023-05-26,55.8732757568359
2023-05-30,55.4282188415527
2023-05-31,55.3169479370117
2023-06-01,55.6322059631348
2023-06-02,56.7077674865723
2023-06-05,56.3276100158691
2023-06-06,55.9196395874023
2023-06-07,55.8361930847168
2023-06-08,55.9752731323242
2023-06-09,56.0679893493652
2023-06-12,55.8269195556641
2023-06-13,56.049446105957
2023-06-14,56.4295959472656
2023-06-15,57.2050399780273
2023-06-16,57.6161155700684
2023-06-20,57.2330703735352
2023-06-21,57.3918952941895
2023-06-22,57.7842826843262
2023-06-23,57.1770133972168
2023-06-26,57.1957015991211
2023-06-27,57.0742454528809
2023-06-28,56.5417137145996
2023-06-29,56.0745849609375
2023-06-30,56.2614364624023
2023-07-03,56.597770690918
2023-07-05,57.0181884765625
2023-07-06,56.5790824890137
2023-07-07,55.831672668457
2023-07-10,55.4112548828125
2023-07-11,55.6074447631836
2023-07-12,55.9064140319824
2023-07-13,56.3828887939453
2023-07-14,56.896728515625
2023-07-17,56.8126487731934
2023-07-18,56.5884208679199
2023-07-19,57.5880889892578
2023-07-20,58.2887954711914
2023-07-21,58.3354988098145
2023-07-24,58.3541831970215
2023-07-25,58.1579971313477
2023-07-26,58.9054069519043
2023-07-27,58.3354988098145
2023-07-28,58.372875213623
2023-07-31,57.8590278625488
2023-08-01,57.7095489501953
2023-08-02,57.8870582580566
2023-08-03,57.5880889892578
2023-08-04,56.7192192077637
2023-08-07,57.1676712036133
2023-08-08,56.9154205322266
2023-08-09,57.0462188720703
2023-08-10,56.9154205322266
2023-08-11,57.1489791870117
2023-08-14,56.8780517578125
2023-08-15,56.4949989318848
2023-08-16,56.5043449401855
2023-08-17,56.6257934570312
2023-08-18,56.9434471130371
2023-08-21,56.4576301574707
2023-08-22,56.1119537353516
2023-08-23,56.3081474304199
2023-08-24,56.1586685180664
2023-08-25,56.4202575683594
2023-08-28,56.5790824890137
2023-08-29,56.5230369567871
2023-08-30,56.4949989318848
2023-08-31,55.8970756530762
2023-09-01,55.4112548828125
2023-09-05,54.9534606933594
2023-09-06,54.9160919189453
2023-09-07,54.4956741333008
2023-09-08,54.4956741333008
2023-09-11,55.0095138549805
2023-09-12,54.4676475524902
2023-09-13,54.598445892334
2023-09-14,55.0504455566406
2023-09-15,54.5607757568359
2023-09-18,54.8997840881348
2023-09-19,54.7867774963379
2023-09-20,55.0316162109375
2023-09-21,54.1841049194336
2023-09-22,54.2406044006348
2023-09-25,53.6755981445312
2023-09-26,53.2330093383789
2023-09-27,52.686840057373
2023-09-28,52.5550079345703
2023-09-29,52.715087890625
2023-10-02,52.2442474365234
2023-10-03,51.6792449951172
2023-10-04,51.8299140930176
2023-10-05,49.3250503540039
2023-10-06,50.0407218933105
2023-10-09,49.7958869934082
2023-10-10,50.8788146972656
2023-10-11,50.5774803161621
2023-10-12,49.7299728393555
2023-10-13,49.805305480957
2023-10-16,50.3138122558594
2023-10-17,50.9164810180664
2023-10-18,50.897647857666
2023-10-19,51.1801528930664
2023-10-20,51.3873252868652
2023-10-23,50.9258995056152
2023-10-24,52.3949203491211
2023-10-25,52.8469276428223
2023-10-26,52.5267524719238
2023-10-27,52.0182456970215
2023-10-30,52.8751754760742
2023-10-31,53.1953430175781
2023-11-01,53.1482582092285
2023-11-02,53.7603454589844
2023-11-03,53.4307632446289
2023-11-06,53.647346496582
2023-11-07,53.845100402832
2023-11-08,53.7603454589844
2023-11-09,53.3554267883301
2023-11-10,53.4119338989258
2023-11-13,53.6096801757812
2023-11-14,53.7697715759277
2023-11-15,53.8733558654785
2023-11-16,53.8168563842773
2023-11-17,53.9204330444336
2023-11-20,54.0522727966309
2023-11-21,54.6455307006836
2023-11-22,55.0127792358398
2023-11-24,55.1540336608887
2023-11-27,55.0504455566406
2023-11-28,55.1634521484375
2023-11-29,54.8338584899902
2023-11-30,55.4698104858398
2023-12-01,55.6596450805664
2023-12-04,55.5932006835938
2023-12-05,55.6786270141602
2023-12-06,55.6216812133789
2023-12-07,55.7545623779297
2023-12-08,55.6311721801758
2023-12-11,56.0393180847168
2023-12-12,56.3999977111816
2023-12-13,56.8840751647949
2023-12-14,56.0393180847168
2023-12-15,55.6216812133789
2023-12-18,56.0203323364258
2023-12-19,55.8399925231934
2023-12-20,54.6819915771484
2023-12-21,55.0426826477051
2023-12-22,55.3559112548828
2023-12-26,55.5837135314941
2023-12-27,55.7260856628418
2023-12-28,55.7640533447266
2023-12-29,55.9349060058594
2024-01-02,56.779670715332
2024-01-03,56.9125518798828
2024-01-04,56.7227210998535
2024-01-05,56.6372909545898
2024-01-08,57.054931640625
2024-01-09,56.9505195617676
2024-01-10,57.1403579711914
2024-01-11,56.7701835632324
2024-01-12,57.3207015991211
2024-01-16,56.941032409668
2024-01-17,56.941032409668
2024-01-18,57.1023864746094
2024-01-19,56.7891693115234
2024-01-22,56.5423812866211
2024-01-23,56.8081436157227
2024-01-24,55.9159202575684
2024-01-25,56.1532173156738
2024-01-26,56.3525390625
2024-01-29,56.6942443847656
2024-01-30,56.8556098937988
2024-01-31,56.4664459228516
2024-02-01,57.8807106018066
2024-02-02,57.4630813598633
2024-02-05,56.9884872436523
2024-02-06,56.8935699462891
2024-02-07,56.941032409668
2024-02-08,56.7891693115234
2024-02-09,56.5328826904297
2024-02-12,56.6657676696777
2024-02-13,56.3335609436035
2024-02-14,56.2766075134277
2024-02-15,56.3810157775879
2024-02-16,56.371524810791
2024-02-20,57.6149444580078
2024-02-21,58.1275024414062
2024-02-22,58.0420799255371
2024-02-23,58.0895309448242
2024-02-26,57.6244354248047
2024-02-27,57.2732353210449
2024-02-28,57.3301963806152
2024-02-29,56.9695053100586
2024-03-01,56.5044136047363
2024-03-04,56.7701835632324
2024-03-05,56.4949150085449
2024-03-06,56.5233955383301
2024-03-07,56.4189796447754
2024-03-08,56.4949150085449
2024-03-11,57.1783256530762
2024-03-12,57.4251136779785
2024-03-13,58.013599395752
2024-03-14,57.8844413757324
2024-03-15,57.2912406921387
2024-03-18,57.5304336547852
2024-03-19,57.626106262207
2024-03-20,58.1236305236816
2024-03-21,57.8557357788086
2024-03-22,57.874870300293
2024-03-25,57.788761138916
2024-03-26,57.9227104187012
2024-03-27,58.3915214538574
2024-03-28,58.535041809082
2024-04-01,58.0566520690918
2024-04-02,57.5495719909668
2024-04-03,57.2434005737305
2024-04-04,56.7363128662109
2024-04-05,56.9372367858887
2024-04-08,56.7076148986816
2024-04-09,57.1381607055664
2024-04-10,56.372745513916
2024-04-11,56.4971199035645
2024-04-12,55.7604103088379
2024-04-15,55.62646484375
2024-04-16,55.5499229431152
2024-04-17,55.9804611206055
2024-04-18,56.3631744384766
2024-04-19,57.5686988830566
2024-04-22,57.9322700500488
2024-04-23,58.0183792114258
2024-04-24,58.889045715332
2024-04-25,59.0708312988281
2024-04-26,59.0708312988281
2024-04-29,59.3578605651855
2024-04-30,59.0995330810547
2024-05-01,59.2526168823242
2024-05-02,59.3100204467773
2024-05-03,59.482234954834
2024-05-06,59.6544532775879
2024-05-07,59.912784576416
2024-05-08,60.1328353881836
2024-05-09,60.1615447998047
2024-05-10,60.5251121520996
2024-05-13,60.8312797546387
2024-05-14,60.3720321655273
2024-05-15,60.4007377624512
2024-05-16,60.58251953125
2024-05-17,60.3050575256348
2024-05-20,59.8649482727051
2024-05-21,60.1902465820312
2024-05-22,60.2763557434082
2024-05-23,59.4056930541992
2024-05-24,59.3195877075195
2024-05-28,59.1473693847656
2024-05-29,59.0325584411621
2024-05-30,59.290885925293
2024-05-31,60.2093811035156
2024-06-03,60.2093811035156
2024-06-04,61.1757164001465
2024-06-05,61.1565780639648
2024-06-06,61.376636505127
2024-06-07,61.1470146179199
2024-06-10,60.8408508300781
2024-06-11,60.8025779724121
2024-06-12,60.1615447998047
2024-06-13,60.266788482666
2024-06-14,60.310173034668
